2015-01-10,WN,Southwest Airlines Co.,4444,TUS,Tucson International Airport,Tucson,AZ,LAS,McCarran International Airport,Las Vegas,NV,725,722,-3,740,728,-12
2015-01-10,WN,Southwest Airlines Co.,2644,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,725,720,-5,930,925,-5
2015-01-10,WN,Southwest Airlines Co.,3623,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,730,725,-5,855,904,9
2015-01-10,WN,Southwest Airlines Co.,2560,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,735,730,-5,735,727,-8
2015-01-10,WN,Southwest Airlines Co.,3338,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,745,740,-5,905,854,-11
2015-01-10,OO,Skywest Airlines Inc.,2720,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,800,800,0,857,851,-6
2015-01-10,OO,Skywest Airlines Inc.,2726,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,800,756,-4,851,842,-9
2015-01-10,US,US Airways Inc.,602,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,850,848,-2,903,851,-12
2015-01-10,WN,Southwest Airlines Co.,3347,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,850,843,-7,1005,953,-12
2015-01-10,WN,Southwest Airlines Co.,4159,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,855,853,-2,1100,1054,-6
2015-01-10,WN,Southwest Airlines Co.,3808,LAS,McCarran International Airport,Las Vegas,NV,TUS,Tucson International Airport,Tucson,AZ,900,855,-5,1115,1103,-12
2015-01-10,WN,Southwest Airlines Co.,4100,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,905,904,-1,910,900,-10
2015-01-10,US,US Airways Inc.,443,RNO,Reno/Tahoe International Airport,Reno,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,930,923,-7,1212,1202,-10
2015-01-10,WN,Southwest Airlines Co.,4397,RNO,Reno/Tahoe International Airport,Reno,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,935,935,0,1215,1213,-2
2015-01-10,WN,Southwest Airlines Co.,4100,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,945,937,-8,1105,1052,-13
2015-01-10,OO,Skywest Airlines Inc.,2720,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,945,938,-7,1046,1046,0
2015-01-10,OO,Skywest Airlines Inc.,2695,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,948,943,-5,1041,1035,-6
2015-01-10,US,US Airways Inc.,745,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1000,954,-6,1206,1157,-9
2015-01-10,WN,Southwest Airlines Co.,3908,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1015,1010,-5,1125,1120,-5
2015-01-10,WN,Southwest Airlines Co.,2976,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1025,1021,-4,1230,1229,-1
2015-01-10,US,US Airways Inc.,531,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,1050,1049,-1,1144,1134,-10
2015-01-10,OO,Skywest Airlines Inc.,2702,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,1100,1054,-6,1200,1148,-12
2015-01-10,WN,Southwest Airlines Co.,3015,TUS,Tucson International Airport,Tucson,AZ,LAS,McCarran International Airport,Las Vegas,NV,1120,1115,-5,1140,1126,-14
2015-01-10,OO,Skywest Airlines Inc.,2700,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1130,1121,-9,1218,1204,-14
2015-01-10,OO,Skywest Airlines Inc.,2740,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1130,1120,-10,1222,1215,-7
2015-01-10,OO,Skywest Airlines Inc.,2703,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,1135,1129,-6,1228,1230,2
2015-01-10,US,US Airways Inc.,1836,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1135,1129,-6,1151,1143,-8
2015-01-10,WN,Southwest Airlines Co.,3504,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1135,1133,-2,1150,1143,-7
2015-01-10,WN,Southwest Airlines Co.,3675,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1135,1129,-6,1255,1243,-12
2015-01-10,WN,Southwest Airlines Co.,2663,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1140,1137,-3,1255,1244,-11
2015-01-10,US,US Airways Inc.,490,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1145,1140,-5,1353,1350,-3
2015-01-10,US,US Airways Inc.,420,RNO,Reno/Tahoe International Airport,Reno,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1225,1218,-7,1506,1451,-15
2015-01-10,WN,Southwest Airlines Co.,3690,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1230,1227,-3,1440,1439,-1
2015-01-10,WN,Southwest Airlines Co.,3417,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1235,1230,-5,1250,1241,-9
2015-01-10,US,US Airways Inc.,1854,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1240,1236,-4,1449,1510,21
2015-01-10,WN,Southwest Airlines Co.,2544,LAS,McCarran International Airport,Las Vegas,NV,TUS,Tucson International Airport,Tucson,AZ,1240,1239,-1,1455,1450,-5
2015-01-10,OO,Skywest Airlines Inc.,2705,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1255,1255,0,1341,1345,4
2015-01-10,OO,Skywest Airlines Inc.,2711,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1255,1251,-4,1350,1333,-17
2015-01-10,WN,Southwest Airlines Co.,4524,TUS,Tucson International Airport,Tucson,AZ,LAS,McCarran International Airport,Las Vegas,NV,1305,1304,-1,1325,1312,-13
2015-01-10,WN,Southwest Airlines Co.,3515,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1350,1351,1,1600,1553,-7
2015-01-10,WN,Southwest Airlines Co.,2575,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1350,1343,-7,1510,1455,-15
2015-01-10,OO,Skywest Airlines Inc.,2711,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,1435,1432,-3,1521,1529,8
2015-01-10,OO,Skywest Airlines Inc.,2742,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,TUS,Tucson International Airport,Tucson,AZ,1455,1447,-8,1542,1540,-2
2015-01-10,WN,Southwest Airlines Co.,316,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1500,1456,-4,1505,1503,-2
2015-01-10,WN,Southwest Airlines Co.,3579,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1505,1516,11,1620,1618,-2
2015-01-10,US,US Airways Inc.,1826,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1510,1502,-8,1518,1508,-10
2015-01-10,WN,Southwest Airlines Co.,3379,TUS,Tucson International Airport,Tucson,AZ,LAS,McCarran International Airport,Las Vegas,NV,1510,1609,59,1525,1616,51
2015-01-10,WN,Southwest Airlines Co.,2814,LAS,McCarran International Airport,Las Vegas,NV,TUS,Tucson International Airport,Tucson,AZ,1520,1526,6,1735,1733,-2
2015-01-10,WN,Southwest Airlines Co.,2721,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1530,1527,-3,1535,1530,-5
2015-01-10,WN,Southwest Airlines Co.,3603,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1530,1540,10,1740,1744,4
2015-01-10,OO,Skywest Airlines Inc.,2712,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1600,1600,0,1645,1658,13
2015-01-10,OO,Skywest Airlines Inc.,2680,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,1610,1606,-4,1657,1657,0
2015-01-10,WN,Southwest Airlines Co.,2721,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1615,1619,4,1735,1730,-5
2015-01-10,OO,Skywest Airlines Inc.,2748,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,TUS,Tucson International Airport,Tucson,AZ,1615,1608,-7,1700,1658,-2
2015-01-10,OO,Skywest Airlines Inc.,2714,TUS,Tucson International Airport,Tucson,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1620,1616,-4,1709,1705,-4
2015-01-10,WN,Southwest Airlines Co.,2970,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,1625,1633,8,1710,1716,6
2015-01-10,US,US Airways Inc.,2027,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1635,1629,-6,1846,1848,2
2015-01-10,WN,Southwest Airlines Co.,4096,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1640,1711,31,1655,1711,16
2015-01-10,WN,Southwest Airlines Co.,2952,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1640,1649,9,1755,1800,5
2015-01-10,WN,Southwest Airlines Co.,4231,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1640,1637,-3,1850,1915,25
2015-01-10,WN,Southwest Airlines Co.,3555,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1740,1759,19,1900,1911,11
2015-01-10,OO,Skywest Airlines Inc.,2708,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,1740,1740,0,1831,1830,-1
2015-01-10,OO,Skywest Airlines Inc.,2689,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,TUS,Tucson International Airport,Tucson,AZ,1745,1741,-4,1830,1828,-2
2015-01-10,US,US Airways Inc.,636,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1750,1859,69,1756,1857,61
2015-01-10,US,US Airways Inc.,523,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,1750,1745,-5,1841,1834,-7
2015-01-10,OO,Skywest Airlines Inc.,2685,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1755,1746,-9,1846,1826,-20
2015-01-10,OO,Skywest Airlines Inc.,2748,TUS,Tucson International Airport,Tucson,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1800,1751,-9,1852,1842,-10
2015-01-10,WN,Southwest Airlines Co.,3910,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1805,1759,-6,1915,1907,-8
2015-01-10,WN,Southwest Airlines Co.,2653,LAS,McCarran International Airport,Las Vegas,NV,TUS,Tucson International Airport,Tucson,AZ,1825,1851,26,2035,2104,29
2015-01-10,WN,Southwest Airlines Co.,3707,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1855,1901,6,2100,2101,1
2015-01-10,WN,Southwest Airlines Co.,3862,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1855,1850,-5,2010,2001,-9
2015-01-10,OO,Skywest Airlines Inc.,2694,TUS,Tucson International Airport,Tucson,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1910,1903,-7,2011,2003,-8
2015-01-10,WN,Southwest Airlines Co.,2578,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1935,1932,-3,1935,1929,-6
2015-01-10,US,US Airways Inc.,735,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1945,1937,-8,2150,2143,-7
2015-01-10,OO,Skywest Airlines Inc.,2684,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,2057,2053,-4,2141,2134,-7
2015-01-10,US,US Airways Inc.,528,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,2110,2103,-7,2204,2150,-14
2015-01-10,US,US Airways Inc.,608,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,2115,2109,-6,2125,2122,-3
2015-01-11,US,US Airways Inc.,1754,RNO,Reno/Tahoe International Airport,Reno,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,615,614,-1,903,853,-10
2015-01-11,US,US Airways Inc.,595,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,635,624,-11,845,827,-18
2015-01-11,WN,Southwest Airlines Co.,4966,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,700,655,-5,825,805,-20
2015-01-11,WN,Southwest Airlines Co.,2034,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,715,709,-6,920,913,-7
2015-01-11,OO,Skywest Airlines Inc.,2720,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,800,757,-3,857,855,-2
2015-01-11,WN,Southwest Airlines Co.,1590,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,800,753,-7,1005,1001,-4
2015-01-11,OO,Skywest Airlines Inc.,2726,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,800,748,-12,851,847,-4
2015-01-11,OO,Skywest Airlines Inc.,2736,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,821,819,-2,918,916,-2
2015-01-11,WN,Southwest Airlines Co.,4145,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,825,822,-3,835,820,-15
2015-01-11,WN,Southwest Airlines Co.,2326,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,845,840,-5,1000,1007,7
2015-01-11,US,US Airways Inc.,602,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,850,840,-10,903,855,-8
2015-01-11,WN,Southwest Airlines Co.,2429,TUS,Tucson International Airport,Tucson,AZ,LAS,McCarran International Airport,Las Vegas,NV,920,912,-8,940,921,-19
2015-01-11,WN,Southwest Airlines Co.,336,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,925,923,-2,930,928,-2
2015-01-11,WN,Southwest Airlines Co.,2135,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,930,927,-3,1135,1141,6
2015-01-11,US,US Airways Inc.,416,RNO,Reno/Tahoe International Airport,Reno,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,930,931,1,1212,1210,-2
2015-01-11,OO,Skywest Airlines Inc.,2703,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,945,937,-8,1035,1026,-9
2015-01-11,OO,Skywest Airlines Inc.,2720,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,945,939,-6,1046,1038,-8
2015-01-11,OO,Skywest Airlines Inc.,2695,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,948,957,9,1041,1107,26
2015-01-11,OO,Skywest Airlines Inc.,2690,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,TUS,Tucson International Airport,Tucson,AZ,954,953,-1,1049,1054,5
2015-01-11,US,US Airways Inc.,544,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1000,951,-9,1206,1159,-7
2015-01-11,WN,Southwest Airlines Co.,1734,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1020,1026,6,1140,1147,7
2015-01-11,WN,Southwest Airlines Co.,1742,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1040,1037,-3,1245,1239,-6
2015-01-11,US,US Airways Inc.,531,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,1050,1109,19,1144,1154,10
2015-01-11,WN,Southwest Airlines Co.,675,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1100,1102,2,1110,1114,4
2015-01-11,WN,Southwest Airlines Co.,2346,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1100,1129,29,1210,1252,42
2015-01-11,OO,Skywest Airlines Inc.,2702,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,1100,1128,28,1200,1222,22
2015-01-11,US,US Airways Inc.,561,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1110,1107,-3,1124,1225,61
2015-01-11,OO,Skywest Airlines Inc.,2698,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1130,1128,-2,1218,1212,-6
2015-01-11,OO,Skywest Airlines Inc.,2715,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1130,1122,-8,1222,1213,-9
2015-01-11,OO,Skywest Airlines Inc.,2703,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,1135,1253,78,1228,1335,67
2015-01-11,US,US Airways Inc.,1836,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1135,1212,37,1151,1256,65
2015-01-11,OO,Skywest Airlines Inc.,2724,TUS,Tucson International Airport,Tucson,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1135,1132,-3,1224,1218,-6
2015-01-11,US,US Airways Inc.,597,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1145,1135,-10,1353,1345,-8
2015-01-11,WN,Southwest Airlines Co.,4182,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1150,1217,27,1310,1339,29
2015-01-11,WN,Southwest Airlines Co.,931,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1155,1340,105,1205,1409,124
2015-01-11,WN,Southwest Airlines Co.,205,TUS,Tucson International Airport,Tucson,AZ,LAS,McCarran International Airport,Las Vegas,NV,1215,1312,57,1230,1344,74
2015-01-11,WN,Southwest Airlines Co.,3138,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1225,1410,105,1340,1530,110
2015-01-11,US,US Airways Inc.,420,RNO,Reno/Tahoe International Airport,Reno,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1225,1228,3,1506,1501,-5
2015-01-11,OO,Skywest Airlines Inc.,2705,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1255,1356,61,1341,1439,58
2015-01-11,OO,Skywest Airlines Inc.,2711,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1255,1250,-5,1350,1335,-15
2015-01-11,WN,Southwest Airlines Co.,4800,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1255,1248,-7,1415,1410,-5
2015-01-11,OO,Skywest Airlines Inc.,2715,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,TUS,Tucson International Airport,Tucson,AZ,1315,1308,-7,1401,1354,-7
2015-01-11,WN,Southwest Airlines Co.,4555,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1320,1549,149,1530,1755,145
2015-01-11,WN,Southwest Airlines Co.,411,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1330,1432,62,1445,1604,79
2015-01-11,WN,Southwest Airlines Co.,380,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1335,1423,48,1340,1507,87
2015-01-11,WN,Southwest Airlines Co.,1157,LAS,McCarran International Airport,Las Vegas,NV,TUS,Tucson International Airport,Tucson,AZ,1335,1354,19,1550,1609,19
2015-01-11,WN,Southwest Airlines Co.,1952,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1350,1434,44,1510,1551,41
2015-01-11,OO,Skywest Airlines Inc.,2709,TUS,Tucson International Airport,Tucson,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1430,1422,-8,1519,1514,-5
2015-01-11,OO,Skywest Airlines Inc.,2711,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,1435,1431,-4,1521,1523,2
2015-01-11,OO,Skywest Airlines Inc.,2700,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,1445,1509,24,1539,1603,24
2015-01-11,US,US Airways Inc.,1826,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1459,1610,71,1508,1640,92
2015-01-11,WN,Southwest Airlines Co.,377,TUS,Tucson International Airport,Tucson,AZ,LAS,McCarran International Airport,Las Vegas,NV,1505,1643,98,1525,1733,128
2015-01-11,WN,Southwest Airlines Co.,4279,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1540,1733,113,1650,1838,108
2015-01-11,WN,Southwest Airlines Co.,4626,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1545,1822,157,1545,1829,164
2015-01-11,WN,Southwest Airlines Co.,1115,LAS,McCarran International Airport,Las Vegas,NV,TUS,Tucson International Airport,Tucson,AZ,1545,1721,96,1755,1937,102
2015-01-11,WN,Southwest Airlines Co.,544,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1550,1644,54,1800,1902,62
2015-01-11,OO,Skywest Airlines Inc.,2712,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1600,1553,-7,1645,1635,-10
2015-01-11,OO,Skywest Airlines Inc.,2728,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1605,1631,26,1658,1716,18
2015-01-11,OO,Skywest Airlines Inc.,2680,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,1610,1609,-1,1657,1705,8
2015-01-11,WN,Southwest Airlines Co.,1249,RNO,Reno/Tahoe International Airport,Reno,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1620,1620,0,1905,1855,-10
2015-01-11,WN,Southwest Airlines Co.,4626,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1620,1909,169,1740,2022,162
2015-01-11,US,US Airways Inc.,2027,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1635,1721,46,1846,1936,50
2015-01-11,WN,Southwest Airlines Co.,4279,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1725,1915,110,1935,2115,100
2015-01-11,WN,Southwest Airlines Co.,4101,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1730,1739,9,1850,1901,11
2015-01-11,OO,Skywest Airlines Inc.,2708,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,1740,1753,13,1831,1853,22
2015-01-11,WN,Southwest Airlines Co.,2059,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1745,1918,93,1750,1926,96
2015-01-11,OO,Skywest Airlines Inc.,2689,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,TUS,Tucson International Airport,Tucson,AZ,1745,1737,-8,1830,1820,-10
2015-01-11,US,US Airways Inc.,523,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,1750,1748,-2,1841,1840,-1
2015-01-11,OO,Skywest Airlines Inc.,2685,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1755,1750,-5,1846,1846,0
2015-01-11,WN,Southwest Airlines Co.,2218,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1810,1829,19,2025,2037,12
2015-01-11,WN,Southwest Airlines Co.,2875,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1815,2047,152,1925,2202,157
2015-01-11,WN,Southwest Airlines Co.,576,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1820,2008,108,1820,2015,115
